timestamp,scenario,run_id,example_type,imu_angular_z,odom_angular_z,imu_accel_x,imu_accel_y,lidar_front,lidar_left,lidar_front_right,distance_travelled,cmd_linear_x,lidar_right,pos_x,action_label
2026-07-09 11:58:56.064,pillar_wall_good,pill_good_04,positive,0.1672,-0.0053,0.0192,0.3832,2.818,0.483,5.165,1.0948,0.1,3.073,-4.8961,wall_following
2026-07-09 11:58:56.164,pillar_wall_good,pill_good_04,positive,-0.0863,-0.0073,-0.0287,-0.3545,2.828,0.48,5.223,1.0998,0.1,3.071,-4.8887,wall_following
2026-07-09 11:58:56.264,pillar_wall_good,pill_good_04,positive,-0.017,-0.0069,0.0,0.6802,2.817,0.483,5.191,1.1048,0.1,3.069,-4.8811,wall_following
2026-07-09 11:58:56.364,pillar_wall_good,pill_good_04,positive,0.0575,-0.0047,0.0096,0.2299,2.828,0.481,5.24,1.1097,0.1,3.073,-4.8738,wall_following
2026-07-09 11:58:56.464,pillar_wall_good,pill_good_04,positive,-0.0671,-0.0049,-0.115,0.5173,2.835,0.477,5.227,1.1147,0.1,3.078,-4.8663,wall_following
2026-07-09 11:58:56.564,pillar_wall_good,pill_good_04,positive,0.0746,-0.007,0.0096,1.0251,2.834,0.489,5.207,1.1196,0.1,3.065,-4.8589,wall_following
2026-07-09 11:58:56.664,pillar_wall_good,pill_good_04,positive,-0.032,-0.0048,-0.1533,-0.0479,2.835,0.49,5.193,1.1245,0.1,2.474,-4.8515,wall_following
2026-07-09 11:58:56.764,pillar_wall_good,pill_good_04,positive,0.1012,-0.0046,-0.115,0.1245,2.836,0.472,5.212,1.1294,0.1,2.465,-4.8441,wall_following
2026-07-09 11:58:56.864,pillar_wall_good,pill_good_04,positive,-0.098,-0.0051,-0.3736,0.2203,2.845,0.478,5.166,1.1343,0.1,2.189,-4.8367,wall_following
2026-07-09 11:58:56.964,pillar_wall_good,pill_good_04,positive,0.0277,-0.0044,-0.1629,0.6227,2.858,0.473,5.179,1.1392,0.1,2.039,-4.8294,wall_following
2026-07-09 11:58:57.064,pillar_wall_good,pill_good_04,positive,0.0991,-0.0047,-0.2299,0.297,2.862,0.479,5.161,1.1442,0.1,1.997,-4.8219,wall_following
2026-07-09 11:58:57.164,pillar_wall_good,pill_good_04,positive,0.0874,-0.0041,-0.1916,1.0825,2.868,0.47,5.158,1.1491,0.1,1.956,-4.8145,wall_following
2026-07-09 11:58:57.264,pillar_wall_good,pill_good_04,positive,-0.017,-0.0067,0.0862,0.1437,2.887,0.479,5.078,1.1542,0.1,1.889,-4.807,wall_following
2026-07-09 11:58:57.364,pillar_wall_good,pill_good_04,positive,0.0501,-0.0068,-0.1341,0.2203,2.89,0.473,5.14,1.159,0.1,1.858,-4.7998,wall_following
2026-07-09 11:58:57.464,pillar_wall_good,pill_good_04,positive,-0.131,-0.0078,0.0096,0.2778,2.91,0.475,5.105,1.164,0.1,1.808,-4.7923,wall_following
2026-07-09 11:58:57.564,pillar_wall_good,pill_good_04,positive,-0.0192,-0.007,-0.1629,0.2587,2.922,0.48,5.106,1.1687,0.1,1.768,-4.7851,wall_following
2026-07-09 11:58:57.664,pillar_wall_good,pill_good_04,positive,0.0415,-0.0068,-0.1724,0.3832,2.951,0.478,5.048,1.1735,0.1,1.755,-4.7779,wall_following
2026-07-09 11:58:57.764,pillar_wall_good,pill_good_04,positive,0.0714,-0.0061,-0.4311,0.5269,2.963,0.481,5.055,1.1785,0.1,1.762,-4.7705,wall_following
2026-07-09 11:58:57.864,pillar_wall_good,pill_good_04,positive,-0.0234,-0.0062,-0.5461,0.4982,2.982,0.491,5.058,1.1834,0.1,1.756,-4.7632,wall_following
2026-07-09 11:58:57.964,pillar_wall_good,pill_good_04,positive,0.2546,-0.0058,0.0958,0.776,3.001,0.484,5.013,1.1883,0.1,1.766,-4.756,wall_following
2026-07-09 11:58:58.064,pillar_wall_good,pill_good_04,positive,-0.0671,-0.0066,-0.2203,0.1341,3.083,0.475,5.049,1.1933,0.1,1.748,-4.7488,wall_following
2026-07-09 11:58:58.164,pillar_wall_good,pill_good_04,positive,0.1033,-0.004,-0.0287,0.5652,3.049,0.48,5.037,1.1981,0.1,1.752,-4.7417,wall_following
2026-07-09 11:58:58.264,pillar_wall_good,pill_good_04,positive,0.0128,-0.0043,-0.1245,0.7568,3.098,0.484,4.978,1.2032,0.1,1.756,-4.7344,wall_following
2026-07-09 11:58:58.364,pillar_wall_good,pill_good_04,positive,0.032,-0.0042,-0.2012,-0.115,3.111,0.475,5.021,1.2076,0.1,1.754,-4.7279,wall_following
2026-07-09 11:58:58.464,pillar_wall_good,pill_good_04,positive,-0.081,-0.0045,-0.3353,0.3545,3.14,0.475,5.015,1.2125,0.1,1.759,-4.7207,wall_following
2026-07-09 11:58:58.564,pillar_wall_good,pill_good_04,positive,-0.1065,-0.0046,0.1724,0.115,3.184,0.483,5.024,1.2175,0.1,1.752,-4.7135,wall_following
2026-07-09 11:58:58.664,pillar_wall_good,pill_good_04,positive,-0.0341,-0.0056,0.1054,0.6802,3.217,0.483,4.988,1.2227,0.1,1.747,-4.7057,wall_following
2026-07-09 11:58:58.764,pillar_wall_good,pill_good_04,positive,-0.0341,-0.0065,-0.0575,0.1629,3.247,0.477,4.994,1.2276,0.1,1.746,-4.6985,wall_following
2026-07-09 11:58:58.864,pillar_wall_good,pill_good_04,positive,-0.0458,-0.0045,-0.0766,-0.0958,3.266,0.49,4.97,1.2325,0.1,1.749,-4.6914,wall_following
2026-07-09 11:58:58.964,pillar_wall_good,pill_good_04,positive,0.1385,-0.0058,-0.0575,0.3545,3.261,0.48,4.981,1.2375,0.1,1.75,-4.6842,wall_following
2026-07-09 11:58:59.064,pillar_wall_good,pill_good_04,positive,-0.0927,-0.0066,-0.2587,0.7185,3.275,0.484,4.966,1.2422,0.1,1.743,-4.6774,wall_following
2026-07-09 11:58:59.164,pillar_wall_good,pill_good_04,positive,0.049,-0.0046,-0.0096,0.7377,3.271,0.48,4.962,1.2473,0.1,1.746,-4.6701,wall_following
2026-07-09 11:58:59.264,pillar_wall_good,pill_good_04,positive,0.0192,-0.0062,-0.0287,0.8047,3.273,0.472,4.973,1.2524,0.1,1.748,-4.6628,wall_following
2026-07-09 11:58:59.364,pillar_wall_good,pill_good_04,positive,0.0202,-0.0066,-0.0671,0.4503,3.282,0.479,4.929,1.2573,0.1,1.746,-4.6557,wall_following
2026-07-09 11:58:59.464,pillar_wall_good,pill_good_04,positive,-0.0437,-0.0041,0.0192,0.5173,3.279,0.478,4.971,1.2621,0.1,1.75,-4.6488,wall_following
2026-07-09 11:58:59.564,pillar_wall_good,pill_good_04,positive,-0.0799,-0.0046,-0.2491,0.6514,3.293,0.479,4.928,1.267,0.1,1.746,-4.6417,wall_following
2026-07-09 11:58:59.664,pillar_wall_good,pill_good_04,positive,-0.0842,-0.0046,-0.2874,0.479,3.304,0.48,4.923,1.2719,0.1,1.752,-4.6346,wall_following
2026-07-09 11:58:59.764,pillar_wall_good,pill_good_04,positive,-0.0618,-0.007,-0.3353,0.0958,3.318,0.483,4.881,1.2767,0.1,1.744,-4.6275,wall_following
2026-07-09 11:58:59.864,pillar_wall_good,pill_good_04,positive,0.0107,-0.0062,0.1437,0.3545,3.319,0.479,4.913,1.2815,0.1,1.753,-4.6206,wall_following
2026-07-09 11:58:59.964,pillar_wall_good,pill_good_04,positive,-0.0842,-0.0068,-0.1341,0.479,3.313,0.48,4.902,1.286,0.1,1.749,-4.614,wall_following
2026-07-09 11:59:00.064,pillar_wall_good,pill_good_04,positive,0.0597,-0.0042,-0.0575,0.5077,3.291,0.474,4.892,1.2911,0.1,1.753,-4.6067,wall_following
2026-07-09 11:59:00.164,pillar_wall_good,pill_good_04,positive,0.0639,-0.004,-0.182,0.364,3.319,0.49,4.898,1.2957,0.1,1.751,-4.5999,wall_following
2026-07-09 11:59:00.264,pillar_wall_good,pill_good_04,positive,0.1683,-0.006,-0.115,0.7568,3.289,0.48,4.867,1.3006,0.1,1.744,-4.5929,wall_following
2026-07-09 11:59:00.364,pillar_wall_good,pill_good_04,positive,-0.0916,-0.0046,-0.1245,0.5077,3.298,0.479,4.882,1.3055,0.1,1.744,-4.586,wall_following
2026-07-09 11:59:00.464,pillar_wall_good,pill_good_04,positive,-0.0245,-0.0042,-0.2299,0.6419,3.327,0.484,4.856,1.3103,0.1,1.744,-4.5791,wall_following
2026-07-09 11:59:00.564,pillar_wall_good,pill_good_04,positive,-0.0138,-0.0066,-0.2587,0.1629,3.307,0.483,4.858,1.3153,0.1,1.742,-4.5721,wall_following
2026-07-09 11:59:00.664,pillar_wall_good,pill_good_04,positive,0.0543,-0.0026,-0.0575,0.2778,3.3,0.48,4.851,1.3201,0.1,1.754,-4.5653,wall_following
2026-07-09 11:59:00.764,pillar_wall_good,pill_good_04,positive,-0.0298,-0.0068,-0.2108,0.364,3.308,0.448,4.845,1.3251,0.1,1.742,-4.5584,wall_following
2026-07-09 11:59:00.864,pillar_wall_good,pill_good_04,positive,-0.2983,-0.0075,-0.297,-0.0096,3.321,0.312,4.83,1.33,0.05,1.751,-4.5514,obstacle_detected
2026-07-09 11:59:00.964,pillar_wall_good,pill_good_04,positive,0.2844,-0.0025,-0.0671,0.2203,3.307,0.329,4.842,1.3339,0.05,1.753,-4.5459,obstacle_detected
2026-07-09 11:59:01.064,pillar_wall_good,pill_good_04,positive,0.0905,-0.0025,-0.0766,0.3353,3.347,0.32,4.816,1.3359,0.05,1.751,-4.5431,obstacle_detected
2026-07-09 11:59:01.164,pillar_wall_good,pill_good_04,positive,0.2301,-0.0019,-0.0096,0.297,3.333,0.33,4.834,1.3377,0.05,1.747,-4.5406,obstacle_detected
2026-07-09 11:59:01.264,pillar_wall_good,pill_good_04,positive,0.1619,-0.0032,-0.1341,0.0958,3.307,0.323,4.825,1.3407,0.05,1.747,-4.5367,obstacle_detected
2026-07-09 11:59:01.364,pillar_wall_good,pill_good_04,positive,0.0181,-0.0022,-0.0192,1.2263,3.283,0.326,4.816,1.3437,0.08,1.764,-4.5327,obstacle_avoidance
2026-07-09 11:59:01.464,pillar_wall_good,pill_good_04,positive,-1.2485,-0.0081,0.1724,0.8718,3.315,0.321,4.814,1.3473,0.08,1.793,-4.528,obstacle_avoidance
2026-07-09 11:59:01.564,pillar_wall_good,pill_good_04,positive,-1.3188,-0.0127,-0.4503,0.1533,3.404,0.321,4.828,1.3515,0.08,1.831,-4.5215,obstacle_avoidance
2026-07-09 11:59:01.664,pillar_wall_good,pill_good_04,positive,-1.1398,-0.0104,-0.3353,-0.4024,3.445,0.328,4.812,1.3542,0.08,2.003,-4.5152,obstacle_avoidance
2026-07-09 11:59:01.764,pillar_wall_good,pill_good_04,positive,-0.9321,-0.0196,-0.7472,-0.1437,3.578,0.339,4.793,1.355,0.08,3.028,-4.5093,obstacle_avoidance
2026-07-09 11:59:01.864,pillar_wall_good,pill_good_04,positive,-0.6701,-0.0178,-0.4982,-0.1916,3.741,0.349,4.778,1.3528,0.08,2.996,-4.5046,obstacle_avoidance
2026-07-09 11:59:01.964,pillar_wall_good,pill_good_04,positive,-0.6573,-0.0364,-0.8718,-0.6227,3.927,0.381,4.773,1.347,0.08,2.126,-4.5022,obstacle_avoidance
2026-07-09 11:59:02.064,pillar_wall_good,pill_good_04,positive,2.6877,-0.0272,0.4982,-1.2837,4.226,0.405,4.721,1.338,0.08,2.157,-4.5027,obstacle_avoidance
2026-07-09 11:59:02.164,pillar_wall_good,pill_good_04,positive,-0.098,-0.0298,0.1629,1.1783,4.707,0.432,4.743,1.3261,0.08,2.08,-4.505,obstacle_avoidance
2026-07-09 11:59:02.264,pillar_wall_good,pill_good_04,positive,-0.3995,-0.0339,-0.8814,1.5616,5.429,0.464,4.674,1.3168,0.08,2.029,-4.5076,obstacle_avoidance
2026-07-09 11:59:02.364,pillar_wall_good,pill_good_04,positive,2.6877,-0.0407,0.4982,-1.2837,5.716,0.494,4.582,1.3007,0.08,2.019,-4.5145,obstacle_avoidance
2026-07-09 11:59:02.464,pillar_wall_good,pill_good_04,positive,0.0,-0.0348,-0.0287,0.4982,5.747,0.534,4.505,1.2856,0.08,2.13,-4.5225,obstacle_avoidance
2026-07-09 11:59:02.564,pillar_wall_good,pill_good_04,positive,-0.0916,-0.0348,-0.115,0.7185,5.757,0.563,4.458,1.27,0.08,1.921,-4.5315,obstacle_avoidance
2026-07-09 11:59:02.664,pillar_wall_good,pill_good_04,positive,-0.0618,-0.0365,-0.182,0.6993,5.743,0.591,4.395,1.254,0.08,2.565,-4.5415,obstacle_avoidance
2026-07-09 11:59:02.764,pillar_wall_good,pill_good_04,positive,0.0011,-0.0222,-0.0575,0.9197,5.779,0.631,4.35,1.2376,0.08,2.711,-4.5524,obstacle_avoidance
2026-07-09 11:59:02.864,pillar_wall_good,pill_good_04,positive,-0.016,-0.0397,-0.182,1.1304,5.874,0.673,4.279,1.2197,0.08,2.663,-4.565,obstacle_avoidance
2026-07-09 11:59:02.964,pillar_wall_good,pill_good_04,positive,-0.0043,-0.0257,-0.5556,0.8239,6.26,0.704,4.217,1.2041,0.08,2.646,-4.5765,obstacle_avoidance
2026-07-09 11:59:03.064,pillar_wall_good,pill_good_04,positive,-0.0138,-0.0395,-0.2682,0.0766,6.491,0.73,4.17,1.1854,0.08,2.608,-4.5908,obstacle_avoidance
2026-07-09 11:59:03.164,pillar_wall_good,pill_good_04,positive,-0.0437,-0.0279,-0.0671,-0.843,7.161,0.775,4.096,1.1674,0.08,2.569,-4.6051,obstacle_avoidance
2026-07-09 11:59:03.264,pillar_wall_good,pill_good_04,positive,-0.0181,-0.0403,-0.4982,0.5748,7.14,0.801,4.055,1.149,0.08,2.538,-4.6202,obstacle_avoidance
2026-07-09 11:59:03.364,pillar_wall_good,pill_good_04,positive,0.0117,-0.0387,-0.0766,-0.661,5.828,0.841,3.983,1.1301,0.08,2.506,-4.6362,obstacle_avoidance
2026-07-09 11:59:03.464,pillar_wall_good,pill_good_04,positive,0.0415,-0.0263,0.1916,0.5077,5.831,0.88,3.925,1.1114,0.08,2.472,-4.6525,obstacle_avoidance
2026-07-09 11:59:03.564,pillar_wall_good,pill_good_04,positive,-0.0554,-0.0417,0.2395,1.0059,10.14,0.908,3.857,1.0919,0.08,2.435,-4.6698,obstacle_avoidance
2026-07-09 11:59:03.664,pillar_wall_good,pill_good_04,positive,-0.0671,-0.0402,-0.2682,1.4466,10.133,0.949,3.788,1.0724,0.08,2.39,-4.6876,obstacle_avoidance
2026-07-09 11:59:03.764,pillar_wall_good,pill_good_04,positive,0.0043,-0.024,-0.4215,0.0671,10.158,0.994,3.704,1.0528,0.08,2.362,-4.7059,obstacle_avoidance
2026-07-09 11:59:03.864,pillar_wall_good,pill_good_04,positive,0.0,-0.037,-0.182,0.3928,65.533,1.026,3.609,1.0325,0.08,2.32,-4.7252,wall_reacquired
2026-07-09 11:59:03.964,pillar_wall_good,pill_good_04,positive,0.1726,-0.0335,-0.3353,0.3353,65.533,1.049,3.524,1.0136,0.08,2.282,-4.7435,wall_reacquired
2026-07-09 11:59:04.064,pillar_wall_good,pill_good_04,positive,0.2376,-0.0176,-0.2874,1.5807,65.533,1.094,3.483,0.9974,0.08,2.243,-4.7593,wall_reacquired
2026-07-09 11:59:04.164,pillar_wall_good,pill_good_04,positive,0.1768,-0.0227,-0.1437,0.4982,65.533,1.114,3.472,0.9842,0.08,2.227,-4.7724,wall_reacquired
2026-07-09 11:59:04.264,pillar_wall_good,pill_good_04,positive,0.4368,-0.0118,0.182,1.2263,65.533,1.15,3.458,0.9744,0.08,2.209,-4.7822,wall_reacquired
2026-07-09 11:59:04.364,pillar_wall_good,pill_good_04,positive,0.6242,-0.009,0.0,0.9388,65.533,1.248,3.42,0.9674,0.08,2.192,-4.7893,wall_reacquired
2026-07-09 11:59:04.464,pillar_wall_good,pill_good_04,positive,1.0514,-0.0054,0.2108,0.0766,65.533,1.297,3.415,0.9632,0.08,2.189,-4.7936,wall_reacquired
2026-07-09 11:59:04.564,pillar_wall_good,pill_good_04,positive,1.8759,-0.0028,0.2587,-0.2778,65.533,1.316,3.423,0.9611,0.08,2.183,-4.7957,wall_reacquired
2026-07-09 11:59:04.664,pillar_wall_good,pill_good_04,positive,2.0016,0.0004,0.6419,-0.0192,65.533,1.293,3.446,0.9609,0.08,2.184,-4.796,wall_reacquired
2026-07-09 11:59:04.764,pillar_wall_good,pill_good_04,positive,1.8908,0.003,0.4503,-0.5077,65.533,1.238,3.503,0.9626,0.08,2.196,-4.7945,wall_reacquired
2026-07-09 11:59:04.864,pillar_wall_good,pill_good_04,positive,1.5819,0.0039,0.4503,0.0862,10.064,1.161,3.563,0.9676,0.08,2.206,-4.7897,wall_reacquired
2026-07-09 11:59:04.964,pillar_wall_good,pill_good_04,positive,1.1175,0.0057,0.0766,-0.3832,5.262,1.147,3.677,0.9773,0.08,2.222,-4.7803,wall_reacquired
2026-07-09 11:59:05.064,pillar_wall_good,pill_good_04,positive,0.8426,0.0109,0.479,0.0,5.275,1.126,3.814,0.9921,0.08,2.24,-4.7657,wall_reacquired
2026-07-09 11:59:05.164,pillar_wall_good,pill_good_04,positive,0.5465,0.0124,0.9388,1.073,5.587,1.098,3.974,1.0101,0.08,2.268,-4.7479,wall_reacquired
2026-07-09 11:59:05.264,pillar_wall_good,pill_good_04,positive,0.4144,0.0152,0.6514,-0.5748,5.481,1.073,4.095,1.0298,0.08,2.307,-4.7283,wall_reacquired
2026-07-09 11:59:05.364,pillar_wall_good,pill_good_04,positive,0.3856,0.0104,0.2299,0.2778,5.446,1.049,4.126,1.0495,0.1,2.34,-4.7086,approaching_wall
2026-07-09 11:59:05.464,pillar_wall_good,pill_good_04,positive,0.2312,0.017,0.2203,-0.661,5.502,1.059,4.116,1.0703,0.1,2.35,-4.6877,approaching_wall
2026-07-09 11:59:05.564,pillar_wall_good,pill_good_04,positive,-0.0597,0.0167,0.0,0.2491,5.556,1.165,4.107,1.0922,0.1,1.858,-4.6656,approaching_wall
2026-07-09 11:59:05.664,pillar_wall_good,pill_good_04,positive,0.0128,0.02,-0.3066,0.594,5.491,1.139,4.153,1.118,0.1,2.414,-4.6396,approaching_wall
2026-07-09 11:59:05.764,pillar_wall_good,pill_good_04,positive,0.0011,0.0294,0.1437,0.6993,5.423,1.111,4.115,1.1413,0.1,2.449,-4.6161,approaching_wall
2026-07-09 11:59:05.864,pillar_wall_good,pill_good_04,positive,0.0373,0.0163,-0.1054,0.1245,5.238,1.076,4.079,1.1632,0.1,2.495,-4.5941,approaching_wall
2026-07-09 11:59:05.964,pillar_wall_good,pill_good_04,positive,0.1641,0.0145,0.0479,-2.2609,5.188,1.042,4.082,1.1864,0.1,2.528,-4.5707,approaching_wall
2026-07-09 11:59:06.064,pillar_wall_good,pill_good_04,positive,0.1119,0.0222,-0.2203,-1.3125,5.247,1.009,4.11,1.21,0.1,2.548,-4.5469,approaching_wall
2026-07-09 11:59:06.164,pillar_wall_good,pill_good_04,positive,-0.1822,0.0193,-0.0479,0.8047,5.21,0.979,4.118,1.2323,0.1,2.586,-4.5245,approaching_wall
2026-07-09 11:59:06.264,pillar_wall_good,pill_good_04,positive,-0.0597,0.03,-0.2491,0.3257,4.951,0.927,4.08,1.2546,0.1,2.624,-4.5021,approaching_wall
2026-07-09 11:59:06.364,pillar_wall_good,pill_good_04,positive,0.0426,0.0188,-0.0479,0.9197,4.599,0.904,4.093,1.2754,0.1,2.65,-4.4812,approaching_wall
2026-07-09 11:59:06.464,pillar_wall_good,pill_good_04,positive,0.0874,0.0156,-0.0575,-0.4119,4.343,0.86,4.048,1.299,0.1,2.689,-4.4576,approaching_wall
2026-07-09 11:59:06.564,pillar_wall_good,pill_good_04,positive,0.0075,0.0214,-0.115,0.5844,4.167,0.839,65.533,1.3213,0.1,2.727,-4.4353,approaching_wall
2026-07-09 11:59:06.664,pillar_wall_good,pill_good_04,positive,-0.0256,0.0208,-0.182,1.0155,4.064,0.805,65.533,1.3421,0.1,2.758,-4.4146,approaching_wall
2026-07-09 11:59:06.764,pillar_wall_good,pill_good_04,positive,-0.0874,0.0182,-0.0479,-0.0383,3.947,0.774,4.042,1.3608,0.1,2.786,-4.3961,approaching_wall
2026-07-09 11:59:06.864,pillar_wall_good,pill_good_04,positive,-0.1491,0.0122,-0.0287,2.6728,3.85,0.75,4.013,1.3779,0.1,2.809,-4.3791,approaching_wall
2026-07-09 11:59:06.964,pillar_wall_good,pill_good_04,positive,-0.2003,0.0102,-0.4024,0.5652,3.835,0.733,4.015,1.3938,0.1,2.83,-4.3634,approaching_wall
2026-07-09 11:59:07.064,pillar_wall_good,pill_good_04,positive,-0.1875,0.0113,-0.0958,0.5173,3.821,0.701,4.07,1.4069,0.1,2.859,-4.3505,approaching_wall
2026-07-09 11:59:07.164,pillar_wall_good,pill_good_04,positive,-0.1427,0.0074,-0.0287,0.7089,3.864,0.686,4.068,1.4221,0.1,2.875,-4.3355,approaching_wall
2026-07-09 11:59:07.264,pillar_wall_good,pill_good_04,positive,-0.1822,0.0075,0.0862,1.1975,3.905,0.67,4.111,1.4344,0.1,2.877,-4.3233,approaching_wall
2026-07-09 11:59:07.364,pillar_wall_good,pill_good_04,positive,-0.2557,0.0095,-0.2587,0.5077,3.914,0.656,4.097,1.4473,0.1,2.892,-4.3106,approaching_wall
2026-07-09 11:59:07.464,pillar_wall_good,pill_good_04,positive,-0.2695,0.0062,-0.2682,0.2012,3.799,0.64,4.083,1.4584,0.1,2.908,-4.2996,wall_following
2026-07-09 11:59:07.564,pillar_wall_good,pill_good_04,positive,-0.2429,0.0051,-0.2203,1.1304,3.649,0.62,4.054,1.4697,0.1,2.924,-4.2884,wall_following
2026-07-09 11:59:07.664,pillar_wall_good,pill_good_04,positive,-0.2834,0.0043,-0.1629,0.3353,3.52,0.618,4.06,1.4801,0.1,2.946,-4.2781,wall_following
2026-07-09 11:59:07.764,pillar_wall_good,pill_good_04,positive,-0.2056,0.0051,0.0383,0.7089,3.449,0.598,4.038,1.4901,0.1,2.957,-4.2681,wall_following
2026-07-09 11:59:07.864,pillar_wall_good,pill_good_04,positive,-0.1981,0.0021,-0.0575,0.6035,3.399,0.586,4.036,1.4999,0.1,2.956,-4.2583,wall_following
2026-07-09 11:59:07.964,pillar_wall_good,pill_good_04,positive,-0.2131,0.002,0.0287,0.4024,3.38,0.587,4.039,1.5093,0.1,2.983,-4.2489,wall_following
2026-07-09 11:59:08.064,pillar_wall_good,pill_good_04,positive,-0.1992,0.0012,-0.1245,0.7472,3.348,0.579,4.029,1.518,0.1,2.971,-4.2402,wall_following
2026-07-09 11:59:08.164,pillar_wall_good,pill_good_04,positive,-0.2748,0.0017,-0.0287,0.4982,3.272,0.574,4.02,1.5267,0.1,2.99,-4.2315,wall_following
2026-07-09 11:59:08.264,pillar_wall_good,pill_good_04,positive,-0.2525,0.0004,0.0,0.3736,3.179,0.551,3.982,1.5351,0.1,3.002,-4.223,wall_following
2026-07-09 11:59:08.364,pillar_wall_good,pill_good_04,positive,-0.2216,0.0002,-0.0192,0.5269,3.164,0.558,3.967,1.543,0.1,3.005,-4.215,wall_following
2026-07-09 11:59:08.464,pillar_wall_good,pill_good_04,positive,-0.3451,-0.0009,-0.0958,0.8335,3.088,0.541,3.971,1.5508,0.1,3.014,-4.2072,wall_following
2026-07-09 11:59:08.564,pillar_wall_good,pill_good_04,positive,-0.2589,-0.002,-0.0575,0.958,3.065,0.535,3.97,1.5583,0.1,3.016,-4.1996,wall_following
2026-07-09 11:59:08.664,pillar_wall_good,pill_good_04,positive,-0.2876,-0.002,-0.0479,0.3066,3.06,0.532,3.964,1.5652,0.1,3.013,-4.1926,wall_following
2026-07-09 11:59:08.764,pillar_wall_good,pill_good_04,positive,-0.31,-0.0018,-0.2874,-0.182,3.043,0.53,65.533,1.5715,0.1,3.019,-4.1861,wall_following
2026-07-09 11:59:08.864,pillar_wall_good,pill_good_04,positive,-0.2621,-0.0034,-0.1629,-0.4407,3.026,0.53,65.533,1.5787,0.1,3.032,-4.1788,wall_following
2026-07-09 11:59:08.964,pillar_wall_good,pill_good_04,positive,-0.1044,-0.002,-0.182,0.5461,3.009,0.517,65.533,1.585,0.1,3.034,-4.1724,wall_following
2026-07-09 11:59:09.064,pillar_wall_good,pill_good_04,positive,-0.2173,-0.0036,-0.0958,0.115,2.992,0.51,65.533,1.5914,0.1,3.038,-4.1659,wall_following
2026-07-09 11:59:09.164,pillar_wall_good,pill_good_04,positive,-0.2866,-0.0031,-0.1341,-0.0383,2.987,0.509,65.533,1.5973,0.1,3.038,-4.1598,wall_following
2026-07-09 11:59:09.264,pillar_wall_good,pill_good_04,positive,-0.0863,-0.0041,-0.2682,0.6514,2.97,0.502,65.533,1.6033,0.1,3.036,-4.1537,wall_following
2026-07-09 11:59:09.364,pillar_wall_good,pill_good_04,positive,-0.4165,-0.0036,-0.3928,0.297,2.973,0.506,65.533,1.6092,0.1,3.044,-4.1477,wall_following
2026-07-09 11:59:09.464,pillar_wall_good,pill_good_04,positive,-0.0607,-0.0029,-0.1629,0.6706,2.962,0.504,65.533,1.6148,0.1,3.054,-4.142,wall_following
2026-07-09 11:59:09.564,pillar_wall_good,pill_good_04,positive,-0.1651,-0.0034,-0.3066,0.3066,2.966,0.49,65.533,1.6205,0.1,3.045,-4.1363,wall_following
2026-07-09 11:59:09.664,pillar_wall_good,pill_good_04,positive,-0.0192,-0.0049,-0.3066,0.2012,2.943,0.502,65.533,1.6261,0.1,3.051,-4.1306,wall_following
2026-07-09 11:59:09.764,pillar_wall_good,pill_good_04,positive,-0.0149,-0.0037,-0.1724,0.3066,2.935,0.496,65.533,1.6317,0.1,3.06,-4.125,wall_following
2026-07-09 11:59:09.864,pillar_wall_good,pill_good_04,positive,-0.1214,-0.0031,-0.2682,0.182,2.921,0.491,65.533,1.6373,0.1,3.06,-4.1193,wall_following
2026-07-09 11:59:09.964,pillar_wall_good,pill_good_04,positive,-0.179,-0.0054,-0.2778,0.4982,2.917,0.493,65.533,1.6424,0.1,3.059,-4.1142,wall_following
