timestamp,scenario,run_id,example_type,imu_angular_z,imu_accel_x,imu_accel_y,odom_angular_z,lidar_left,lidar_right,lidar_front,distance_travelled,cmd_linear_x,lidar_front_right,pos_x,action_label
2026-07-09 11:57:17.063,pillar_wall_good,pill_good_03,positive,0.0788,-0.2491,0.2012,-0.0036,0.492,3.04,4.087,1.8408,0.1,65.533,-3.8508,wall_following
2026-07-09 11:57:17.164,pillar_wall_good,pill_good_03,positive,-0.065,-0.0862,0.7664,-0.0034,0.488,3.035,4.091,1.8455,0.1,65.533,-3.8457,wall_following
2026-07-09 11:57:17.264,pillar_wall_good,pill_good_03,positive,-0.1704,-0.1437,0.0287,-0.0042,0.475,3.037,4.004,1.8505,0.1,65.533,-3.8403,wall_following
2026-07-09 11:57:17.363,pillar_wall_good,pill_good_03,positive,0.0149,-0.1916,0.6419,-0.0041,0.483,3.045,4.029,1.8556,0.1,65.533,-3.8348,wall_following
2026-07-09 11:57:17.463,pillar_wall_good,pill_good_03,positive,-0.082,-0.1341,0.1437,-0.0058,0.48,3.04,4.089,1.8604,0.1,65.533,-3.8296,wall_following
2026-07-09 11:57:17.564,pillar_wall_good,pill_good_03,positive,-0.0852,-0.1341,0.3066,-0.004,0.485,3.034,4.033,1.8649,0.1,65.533,-3.8248,wall_following
2026-07-09 11:57:17.663,pillar_wall_good,pill_good_03,positive,-0.0309,-0.1341,0.1916,-0.0063,0.495,3.036,4.077,1.8698,0.1,65.533,-3.8195,wall_following
2026-07-09 11:57:17.764,pillar_wall_good,pill_good_03,positive,-0.1108,-0.2299,0.5461,-0.0055,0.486,3.038,4.03,1.8743,0.1,65.533,-3.8147,wall_following
2026-07-09 11:57:17.864,pillar_wall_good,pill_good_03,positive,-0.1502,-0.1341,0.9197,-0.0067,0.477,3.039,4.101,1.8791,0.1,65.533,-3.8095,wall_following
2026-07-09 11:57:17.964,pillar_wall_good,pill_good_03,positive,0.0021,-0.1629,0.0766,-0.0043,0.487,3.041,4.05,1.8836,0.1,65.533,-3.8047,wall_following
2026-07-09 11:57:18.064,pillar_wall_good,pill_good_03,positive,-0.0415,-0.0958,0.4503,-0.0038,0.485,3.047,4.014,1.8878,0.1,65.533,-3.8002,wall_following
2026-07-09 11:57:18.164,pillar_wall_good,pill_good_03,positive,-0.0607,-0.0383,0.0862,-0.0057,0.482,3.039,4.01,1.8926,0.1,65.533,-3.7952,wall_following
2026-07-09 11:57:18.263,pillar_wall_good,pill_good_03,positive,-0.0021,-0.1437,1.0442,-0.0042,0.477,3.044,4.001,1.897,0.1,65.533,-3.7905,wall_following
2026-07-09 11:57:18.364,pillar_wall_good,pill_good_03,positive,-0.1385,-0.2395,-0.2012,-0.0065,0.481,3.041,4.031,1.9014,0.1,65.533,-3.7859,wall_following
2026-07-09 11:57:18.463,pillar_wall_good,pill_good_03,positive,0.0117,-0.2012,-0.2491,-0.0058,0.482,3.033,4.062,1.906,0.1,65.533,-3.781,wall_following
2026-07-09 11:57:18.563,pillar_wall_good,pill_good_03,positive,-0.1001,-0.2395,0.4982,-0.0041,0.492,3.039,4.032,1.9103,0.1,65.533,-3.7766,wall_following
2026-07-09 11:57:18.663,pillar_wall_good,pill_good_03,positive,0.0554,-0.115,0.5461,-0.0063,0.489,3.034,4.02,1.9149,0.1,65.533,-3.7718,wall_following
2026-07-09 11:57:18.764,pillar_wall_good,pill_good_03,positive,-0.0245,0.0,0.5556,-0.0061,0.484,3.033,4.026,1.9189,0.1,65.533,-3.7676,wall_following
2026-07-09 11:57:18.863,pillar_wall_good,pill_good_03,positive,2.6877,0.4982,-1.2837,-0.0061,0.49,3.037,4.015,1.9236,0.1,65.533,-3.7628,wall_following
2026-07-09 11:57:18.964,pillar_wall_good,pill_good_03,positive,-0.0639,0.0383,0.7377,-0.0046,0.487,3.052,4.038,1.9278,0.1,65.533,-3.7584,wall_following
2026-07-09 11:57:19.064,pillar_wall_good,pill_good_03,positive,-0.1119,-0.1533,0.1533,-0.0048,0.49,3.066,4.132,1.9319,0.1,65.533,-3.7542,wall_following
2026-07-09 11:57:19.164,pillar_wall_good,pill_good_03,positive,-0.0565,0.115,0.4311,-0.0044,0.478,3.068,4.103,1.9361,0.1,65.533,-3.7499,wall_following
2026-07-09 11:57:19.263,pillar_wall_good,pill_good_03,positive,0.0927,0.1245,-0.0958,-0.006,0.485,3.054,4.166,1.9403,0.1,65.533,-3.7457,wall_following
2026-07-09 11:57:19.364,pillar_wall_good,pill_good_03,positive,0.0788,0.0671,0.6323,-0.0063,0.478,3.073,4.179,1.9441,0.1,65.533,-3.7418,wall_following
2026-07-09 11:57:19.464,pillar_wall_good,pill_good_03,positive,0.1033,-0.2874,-0.2587,-0.0059,0.484,3.07,4.156,1.9485,0.1,65.533,-3.7374,wall_following
2026-07-09 11:57:19.563,pillar_wall_good,pill_good_03,positive,0.0575,-0.1533,-0.0479,-0.0058,0.482,3.073,4.125,1.9527,0.1,65.533,-3.7332,wall_following
2026-07-09 11:57:19.663,pillar_wall_good,pill_good_03,positive,-0.032,-0.0766,0.0479,-0.006,0.486,5.741,4.105,1.957,0.1,65.533,-3.7289,wall_following
2026-07-09 11:57:19.763,pillar_wall_good,pill_good_03,positive,-0.0522,-0.2299,0.4694,-0.0042,0.488,5.746,4.071,1.9613,0.1,65.533,-3.7247,wall_following
2026-07-09 11:57:19.864,pillar_wall_good,pill_good_03,positive,0.082,-0.0383,0.7472,-0.0059,0.481,5.744,4.079,1.9656,0.1,65.533,-3.7204,wall_following
2026-07-09 11:57:19.964,pillar_wall_good,pill_good_03,positive,0.0778,-0.1437,0.2587,-0.0053,0.486,5.739,4.094,1.9696,0.1,65.533,-3.7165,wall_following
2026-07-09 11:57:20.064,pillar_wall_good,pill_good_03,positive,0.1268,-0.0479,0.2587,-0.0055,0.481,5.739,4.065,1.9739,0.1,65.533,-3.7123,wall_following
2026-07-09 11:57:20.164,pillar_wall_good,pill_good_03,positive,2.6877,0.4982,-1.2837,-0.0051,0.475,5.748,4.044,1.9784,0.1,65.533,-3.7079,wall_following
2026-07-09 11:57:20.264,pillar_wall_good,pill_good_03,positive,0.0511,-0.115,0.7281,-0.0057,0.48,5.749,4.047,1.9827,0.1,65.533,-3.7037,wall_following
2026-07-09 11:57:20.364,pillar_wall_good,pill_good_03,positive,-0.0266,-0.2299,-0.3066,-0.0041,0.488,5.748,4.007,1.987,0.1,65.533,-3.6996,wall_following
2026-07-09 11:57:20.464,pillar_wall_good,pill_good_03,positive,0.1374,-0.1533,-0.2012,-0.0043,0.483,5.741,4.031,1.9912,0.1,65.533,-3.6955,wall_following
2026-07-09 11:57:20.564,pillar_wall_good,pill_good_03,positive,-0.0288,0.0958,1.0442,-0.0039,0.48,5.757,4.033,1.9953,0.1,65.533,-3.6916,wall_following
2026-07-09 11:57:20.663,pillar_wall_good,pill_good_03,positive,0.0053,-0.1437,0.2491,-0.0068,0.484,5.741,4.138,1.9998,0.1,65.533,-3.6873,wall_following
2026-07-09 11:57:20.764,pillar_wall_good,pill_good_03,positive,-0.0373,-0.0958,0.3161,-0.0061,0.488,5.749,4.111,2.0039,0.1,65.533,-3.6835,wall_following
2026-07-09 11:57:20.864,pillar_wall_good,pill_good_03,positive,-0.0362,-0.0671,0.1054,-0.0037,0.489,5.75,4.093,2.0081,0.1,65.533,-3.6795,wall_following
2026-07-09 11:57:20.964,pillar_wall_good,pill_good_03,positive,-0.0117,-0.1437,0.2108,-0.0041,0.477,5.747,4.095,2.0124,0.1,65.533,-3.6755,wall_following
2026-07-09 11:57:21.064,pillar_wall_good,pill_good_03,positive,-0.1438,-0.0479,0.4407,-0.0057,0.489,5.743,4.07,2.0168,0.1,65.533,-3.6714,wall_following
2026-07-09 11:57:21.164,pillar_wall_good,pill_good_03,positive,-0.114,-0.1916,0.2587,-0.0073,0.492,5.748,4.077,2.0209,0.1,65.533,-3.6676,wall_following
2026-07-09 11:57:21.263,pillar_wall_good,pill_good_03,positive,0.0533,-0.2108,0.0862,-0.0061,0.484,5.75,4.155,2.0246,0.1,65.533,-3.6642,wall_following
2026-07-09 11:57:21.363,pillar_wall_good,pill_good_03,positive,-0.0064,-0.0766,0.0,-0.0054,0.493,5.745,4.171,2.0288,0.1,65.533,-3.6604,wall_following
2026-07-09 11:57:21.464,pillar_wall_good,pill_good_03,positive,0.0064,-0.0671,-0.364,-0.0065,0.479,5.749,4.161,2.0327,0.1,65.533,-3.6569,wall_following
2026-07-09 11:57:21.564,pillar_wall_good,pill_good_03,positive,0.0607,0.0287,0.0383,-0.004,0.481,5.747,4.193,2.0368,0.1,65.533,-3.6532,wall_following
2026-07-09 11:57:21.664,pillar_wall_good,pill_good_03,positive,0.0639,-0.1054,0.4024,-0.0057,0.485,5.754,4.207,2.0408,0.1,65.533,-3.6496,wall_following
2026-07-09 11:57:21.764,pillar_wall_good,pill_good_03,positive,0.1236,-0.0671,0.3161,-0.0063,0.478,5.752,4.207,2.0448,0.1,65.533,-3.6461,wall_following
2026-07-09 11:57:21.864,pillar_wall_good,pill_good_03,positive,-0.0831,-0.0383,0.6035,-0.0054,0.493,5.744,4.205,2.0488,0.1,65.533,-3.6426,wall_following
2026-07-09 11:57:21.965,pillar_wall_good,pill_good_03,positive,2.6877,0.4982,-1.2837,-0.0043,0.485,5.75,4.267,2.0523,0.1,65.533,-3.6395,wall_following
2026-07-09 11:57:22.064,pillar_wall_good,pill_good_03,positive,-0.1332,-0.2108,0.5269,-0.0054,0.483,5.735,4.298,2.0564,0.1,65.533,-3.636,wall_following
2026-07-09 11:57:22.164,pillar_wall_good,pill_good_03,positive,-0.0192,-0.0862,0.182,-0.0052,0.485,5.736,4.375,2.0599,0.1,65.533,-3.633,wall_following
2026-07-09 11:57:22.265,pillar_wall_good,pill_good_03,positive,0.0192,0.0096,0.0383,-0.0071,0.497,5.732,4.456,2.0639,0.1,65.533,-3.6296,wall_following
2026-07-09 11:57:22.364,pillar_wall_good,pill_good_03,positive,0.0692,-0.1724,-0.4024,-0.0073,0.497,5.733,4.491,2.0675,0.1,65.533,-3.6266,wall_following
2026-07-09 11:57:22.463,pillar_wall_good,pill_good_03,positive,0.1097,0.0383,0.7951,-0.005,0.486,5.733,4.529,2.0715,0.1,65.533,-3.6232,wall_following
2026-07-09 11:57:22.564,pillar_wall_good,pill_good_03,positive,0.0597,-0.1054,0.4024,-0.0053,0.486,5.726,4.537,2.0751,0.1,65.533,-3.6202,wall_following
2026-07-09 11:57:22.663,pillar_wall_good,pill_good_03,positive,0.0533,0.1533,0.479,-0.005,0.489,5.726,4.528,2.0791,0.1,65.533,-3.6168,wall_following
2026-07-09 11:57:22.764,pillar_wall_good,pill_good_03,positive,0.0181,0.0383,0.4024,-0.0059,0.483,5.73,4.521,2.0831,0.1,65.533,-3.6135,wall_following
2026-07-09 11:57:22.865,pillar_wall_good,pill_good_03,positive,-0.0192,-0.0192,0.0,-0.0044,0.486,5.729,4.517,2.087,0.1,65.533,-3.6103,wall_following
2026-07-09 11:57:22.963,pillar_wall_good,pill_good_03,positive,0.0341,0.0575,0.1245,-0.004,0.488,5.725,4.511,2.0906,0.1,65.533,-3.6073,wall_following
2026-07-09 11:57:23.064,pillar_wall_good,pill_good_03,positive,-0.0394,-0.0671,0.479,-0.0041,0.48,5.723,4.488,2.0946,0.1,65.533,-3.6041,wall_following
2026-07-09 11:57:23.164,pillar_wall_good,pill_good_03,positive,-0.2088,-0.0958,0.4407,-0.0057,0.483,5.727,4.491,2.0989,0.1,65.533,-3.6005,wall_following
2026-07-09 11:57:23.265,pillar_wall_good,pill_good_03,positive,-0.1278,-0.4982,-0.5365,-0.0061,0.485,5.719,4.48,2.1027,0.1,65.533,-3.5975,wall_following
2026-07-09 11:57:23.364,pillar_wall_good,pill_good_03,positive,0.1001,-0.0766,-0.297,-0.0038,0.492,5.717,4.475,2.1065,0.1,65.533,-3.5945,wall_following
2026-07-09 11:57:23.464,pillar_wall_good,pill_good_03,positive,0.0362,-0.0479,0.1533,-0.0055,0.475,5.726,4.459,2.1104,0.1,65.533,-3.5914,wall_following
2026-07-09 11:57:23.564,pillar_wall_good,pill_good_03,positive,0.1225,-0.0766,-0.3639,-0.0041,0.488,5.724,4.443,2.1141,0.1,65.533,-3.5885,wall_following
2026-07-09 11:57:23.664,pillar_wall_good,pill_good_03,positive,-0.0533,0.0958,0.6898,-0.0064,0.487,5.71,4.444,2.1179,0.1,65.533,-3.5856,wall_following
2026-07-09 11:57:23.765,pillar_wall_good,pill_good_03,positive,0.0,0.0383,0.5269,-0.0041,0.489,5.717,4.435,2.1219,0.1,65.533,-3.5825,wall_following
2026-07-09 11:57:23.864,pillar_wall_good,pill_good_03,positive,0.0298,0.0862,0.4982,-0.0061,0.486,5.718,4.405,2.1253,0.1,65.533,-3.5799,wall_following
2026-07-09 11:57:23.964,pillar_wall_good,pill_good_03,positive,0.081,0.0096,0.9101,-0.0053,0.49,5.718,4.414,2.1292,0.1,65.533,-3.577,wall_following
2026-07-09 11:57:24.065,pillar_wall_good,pill_good_03,positive,-0.0181,-0.1245,0.8526,-0.0038,0.492,5.707,4.394,2.1328,0.1,65.533,-3.5743,wall_following
2026-07-09 11:57:24.164,pillar_wall_good,pill_good_03,positive,-0.049,-0.1054,0.4024,-0.0062,0.494,5.708,4.379,2.1367,0.1,65.533,-3.5714,wall_following
2026-07-09 11:57:24.264,pillar_wall_good,pill_good_03,positive,0.0341,0.0575,0.0862,-0.0056,0.489,5.696,4.365,2.1404,0.1,65.533,-3.5687,wall_following
2026-07-09 11:57:24.364,pillar_wall_good,pill_good_03,positive,0.1246,0.0575,0.3449,-0.0059,0.483,5.707,4.358,2.1441,0.1,65.533,-3.566,wall_following
2026-07-09 11:57:24.464,pillar_wall_good,pill_good_03,positive,-0.1481,0.4024,0.5365,-0.0059,0.487,5.705,4.352,2.1477,0.1,65.533,-3.5634,wall_following
2026-07-09 11:57:24.564,pillar_wall_good,pill_good_03,positive,0.0181,-0.1437,-0.2778,-0.0036,0.5,5.7,4.339,2.1514,0.1,65.533,-3.5608,wall_following
2026-07-09 11:57:24.664,pillar_wall_good,pill_good_03,positive,0.1023,0.115,-0.0096,-0.0049,0.482,5.703,4.333,2.1551,0.1,65.533,-3.5581,wall_following
2026-07-09 11:57:24.764,pillar_wall_good,pill_good_03,positive,0.0234,0.2108,0.479,-0.0053,0.492,5.706,4.314,2.159,0.1,65.533,-3.5553,wall_following
2026-07-09 11:57:24.864,pillar_wall_good,pill_good_03,positive,0.065,-0.2778,-0.1054,-0.0061,0.488,5.707,4.311,2.1628,0.1,65.533,-3.5526,wall_following
2026-07-09 11:57:24.963,pillar_wall_good,pill_good_03,positive,-0.0085,0.1916,1.14,-0.0054,0.484,5.704,4.29,2.1666,0.1,65.533,-3.5499,wall_following
2026-07-09 11:57:25.063,pillar_wall_good,pill_good_03,positive,-0.0192,-0.0287,0.4694,-0.0035,0.493,5.697,4.287,2.1707,0.1,65.533,-3.547,wall_following
2026-07-09 11:57:25.163,pillar_wall_good,pill_good_03,positive,-0.1949,-0.2299,0.5365,-0.0058,0.492,5.703,4.278,2.1746,0.1,65.533,-3.5443,wall_following
2026-07-09 11:57:25.264,pillar_wall_good,pill_good_03,positive,0.017,-0.1629,-0.0479,-0.0061,0.487,5.712,4.266,2.1781,0.1,2.842,-3.5419,wall_following
2026-07-09 11:57:25.364,pillar_wall_good,pill_good_03,positive,0.0341,-0.2778,0.5077,-0.0039,0.485,5.708,4.261,2.1818,0.1,2.853,-3.5394,wall_following
2026-07-09 11:57:25.463,pillar_wall_good,pill_good_03,positive,-0.0352,-0.0479,0.0671,-0.0055,0.485,5.71,4.246,2.1858,0.1,2.819,-3.5367,wall_following
2026-07-09 11:57:25.563,pillar_wall_good,pill_good_03,positive,-0.0703,0.0575,0.2203,-0.0053,0.487,5.702,4.239,2.1897,0.1,2.825,-3.5341,wall_following
2026-07-09 11:57:25.664,pillar_wall_good,pill_good_03,positive,-0.0309,0.0383,0.115,-0.0048,0.488,5.701,4.233,2.1932,0.1,2.805,-3.5318,wall_following
2026-07-09 11:57:25.764,pillar_wall_good,pill_good_03,positive,-0.0288,0.115,0.4982,-0.0031,0.49,5.718,4.221,2.1969,0.1,2.784,-3.5294,wall_following
2026-07-09 11:57:25.864,pillar_wall_good,pill_good_03,positive,-0.0256,-0.2012,0.2203,-0.0059,0.49,5.704,4.22,2.2005,0.1,2.77,-3.5272,wall_following
2026-07-09 11:57:25.963,pillar_wall_good,pill_good_03,positive,0.0213,-0.0096,0.0479,-0.0064,0.494,5.705,4.214,2.2039,0.1,2.755,-3.5251,wall_following
2026-07-09 11:57:26.064,pillar_wall_good,pill_good_03,positive,0.0447,0.0479,0.3928,-0.0054,0.488,5.701,4.21,2.2075,0.1,2.744,-3.5229,wall_following
2026-07-09 11:57:26.163,pillar_wall_good,pill_good_03,positive,0.016,-0.1916,0.4119,-0.0062,0.488,5.705,4.188,2.2111,0.1,2.704,-3.5207,wall_following
2026-07-09 11:57:26.264,pillar_wall_good,pill_good_03,positive,-0.0341,-0.2299,0.0,-0.0059,0.492,5.704,4.193,2.2146,0.1,2.703,-3.5186,wall_following
2026-07-09 11:57:26.364,pillar_wall_good,pill_good_03,positive,-0.0447,-0.0671,0.1437,-0.0058,0.493,5.706,4.18,2.2185,0.1,2.69,-3.5163,wall_following
2026-07-09 11:57:26.464,pillar_wall_good,pill_good_03,positive,0.0703,0.0862,0.3449,-0.0058,0.493,5.703,4.173,2.222,0.1,2.678,-3.5142,wall_following
2026-07-09 11:57:26.564,pillar_wall_good,pill_good_03,positive,0.0064,0.0,0.9484,-0.0049,0.493,5.704,4.154,2.2255,0.1,2.69,-3.5121,wall_following
2026-07-09 11:57:26.664,pillar_wall_good,pill_good_03,positive,0.0021,-0.0287,-0.0862,-0.0055,0.487,5.704,4.146,2.2292,0.1,2.687,-3.5099,wall_following
2026-07-09 11:57:26.764,pillar_wall_good,pill_good_03,positive,-0.0639,-0.0287,0.6131,-0.0049,0.494,5.706,4.128,2.233,0.1,2.701,-3.5077,wall_following
2026-07-09 11:57:26.863,pillar_wall_good,pill_good_03,positive,0.0181,0.0671,0.2587,-0.0057,0.485,5.701,4.145,2.2365,0.1,2.694,-3.5057,wall_following
2026-07-09 11:57:26.964,pillar_wall_good,pill_good_03,positive,0.131,0.1054,0.479,-0.0052,0.49,5.712,4.177,2.2403,0.1,2.712,-3.5036,wall_following
2026-07-09 11:57:27.064,pillar_wall_good,pill_good_03,positive,-0.0021,-0.1054,0.7185,-0.0057,0.484,5.708,4.11,2.2435,0.1,2.703,-3.5018,wall_following
2026-07-09 11:57:27.164,pillar_wall_good,pill_good_03,positive,-0.0362,-0.2395,0.2778,-0.0053,0.5,5.701,4.154,2.247,0.1,2.7,-3.4999,wall_following
2026-07-09 11:57:27.264,pillar_wall_good,pill_good_03,positive,0.0756,0.0287,0.3066,-0.0059,0.486,5.708,4.16,2.2509,0.1,2.699,-3.4978,wall_following
2026-07-09 11:57:27.363,pillar_wall_good,pill_good_03,positive,2.6877,0.4982,-1.2837,-0.0038,0.488,5.714,4.163,2.2544,0.1,2.708,-3.4959,wall_following
2026-07-09 11:57:27.463,pillar_wall_good,pill_good_03,positive,2.6877,0.4982,-1.2837,-0.006,0.494,5.705,4.149,2.2579,0.1,2.694,-3.4942,wall_following
2026-07-09 11:57:27.564,pillar_wall_good,pill_good_03,positive,-0.0277,0.1245,0.4119,-0.0036,0.485,5.715,4.146,2.2613,0.1,2.699,-3.4924,wall_following
2026-07-09 11:57:27.663,pillar_wall_good,pill_good_03,positive,0.0085,-0.1341,-0.0479,-0.0039,0.49,5.706,4.144,2.2647,0.1,2.698,-3.4907,wall_following
2026-07-09 11:57:27.763,pillar_wall_good,pill_good_03,positive,-0.0799,-0.0766,0.297,-0.0035,0.485,5.705,4.146,2.2683,0.1,2.704,-3.4889,wall_following
2026-07-09 11:57:27.864,pillar_wall_good,pill_good_03,positive,-0.0671,-0.0958,0.2587,-0.0052,0.486,5.713,4.169,2.2716,0.1,2.705,-3.4873,wall_following
2026-07-09 11:57:27.963,pillar_wall_good,pill_good_03,positive,-0.0533,-0.0766,0.2778,-0.0053,0.495,5.702,4.167,2.2751,0.1,2.699,-3.4857,wall_following
2026-07-09 11:57:28.063,pillar_wall_good,pill_good_03,positive,0.0352,-0.0096,0.4407,-0.0054,0.487,5.698,4.182,2.2785,0.1,2.698,-3.4842,wall_following
2026-07-09 11:57:28.164,pillar_wall_good,pill_good_03,positive,0.0735,0.1437,0.4694,-0.0052,0.494,5.692,4.181,2.2818,0.1,2.712,-3.4827,wall_following
2026-07-09 11:57:28.263,pillar_wall_good,pill_good_03,positive,-0.0053,-0.2491,0.7664,-0.0058,0.491,5.716,4.152,2.2851,0.1,2.715,-3.4812,wall_following
2026-07-09 11:57:28.364,pillar_wall_good,pill_good_03,positive,-0.0501,-0.2587,0.5173,-0.0067,0.495,5.698,4.169,2.2886,0.1,2.713,-3.4797,wall_following
2026-07-09 11:57:28.463,pillar_wall_good,pill_good_03,positive,-0.0511,-0.1054,-0.0383,-0.0062,0.49,5.708,4.154,2.2916,0.1,2.71,-3.4785,wall_following
2026-07-09 11:57:28.564,pillar_wall_good,pill_good_03,positive,0.0437,-0.182,0.2299,-0.004,0.493,5.709,4.209,2.2947,0.1,2.7,-3.4773,wall_following
2026-07-09 11:57:28.664,pillar_wall_good,pill_good_03,positive,0.0884,0.115,0.8622,-0.0059,0.489,5.707,4.258,2.2979,0.1,2.703,-3.476,wall_following
2026-07-09 11:57:28.764,pillar_wall_good,pill_good_03,positive,-0.0405,-0.1054,0.3449,-0.0067,0.489,5.701,4.272,2.3014,0.1,2.708,-3.4746,wall_following
2026-07-09 11:57:28.864,pillar_wall_good,pill_good_03,positive,-0.0096,0.1533,-0.0096,-0.0045,0.494,5.729,4.334,2.3048,0.1,2.702,-3.4734,wall_following
2026-07-09 11:57:28.964,pillar_wall_good,pill_good_03,positive,0.0149,-0.1437,0.0575,-0.0037,0.498,5.662,4.366,2.3076,0.1,2.703,-3.4724,wall_following
2026-07-09 11:57:29.063,pillar_wall_good,pill_good_03,positive,-0.0533,0.0766,0.4119,-0.0053,0.49,5.646,4.466,2.3109,0.1,2.699,-3.4713,wall_following
2026-07-09 11:57:29.164,pillar_wall_good,pill_good_03,positive,0.0852,-0.1341,0.5365,-0.004,0.484,5.647,4.573,2.314,0.1,2.694,-3.4702,wall_following
2026-07-09 11:57:29.264,pillar_wall_good,pill_good_03,positive,0.1257,0.0,0.7664,-0.0036,0.491,5.632,4.561,2.3174,0.1,2.693,-3.4691,wall_following
2026-07-09 11:57:29.363,pillar_wall_good,pill_good_03,positive,-0.1087,-0.0479,0.0287,-0.006,0.493,5.613,5.234,2.3206,0.1,2.695,-3.468,wall_following
2026-07-09 11:57:29.464,pillar_wall_good,pill_good_03,positive,-0.0053,-0.0766,0.0766,-0.0037,0.49,5.627,5.245,2.3236,0.1,2.682,-3.467,wall_following
2026-07-09 11:57:29.563,pillar_wall_good,pill_good_03,positive,2.6877,0.4982,-1.2837,-0.0041,0.497,5.642,5.21,2.3269,0.1,2.693,-3.466,wall_following
2026-07-09 11:57:29.663,pillar_wall_good,pill_good_03,positive,-0.0224,-0.2395,0.4886,-0.0038,0.495,5.645,5.18,2.33,0.1,2.698,-3.465,wall_following
2026-07-09 11:57:29.763,pillar_wall_good,pill_good_03,positive,-0.0618,-0.1341,-0.0862,-0.0038,0.493,5.602,5.203,2.3335,0.1,2.686,-3.4638,wall_following
2026-07-09 11:57:29.864,pillar_wall_good,pill_good_03,positive,0.0778,-0.297,0.0096,-0.0051,0.495,5.624,5.179,2.3369,0.1,2.694,-3.4627,wall_following
2026-07-09 11:57:29.963,pillar_wall_good,pill_good_03,positive,0.0394,-0.0671,0.3353,-0.0051,0.497,5.604,5.182,2.3399,0.1,2.705,-3.4618,wall_following
2026-07-09 11:57:30.063,pillar_wall_good,pill_good_03,positive,-0.0842,0.0575,0.5269,-0.0038,0.497,5.614,5.145,2.343,0.1,2.688,-3.4609,wall_following
2026-07-09 11:57:30.164,pillar_wall_good,pill_good_03,positive,0.0437,0.0958,0.4407,-0.0035,0.49,5.581,5.158,2.3464,0.1,2.7,-3.46,wall_following
2026-07-09 11:57:30.264,pillar_wall_good,pill_good_03,positive,-0.032,-0.0671,0.7281,-0.0046,0.501,5.585,5.134,2.3494,0.1,2.685,-3.4592,wall_following
